Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00      41/3302        FreeTokens [106]
                0.00    0.00      41/222         FreeNode [143]
                0.00    0.00       6/383841      my_malloc [73]
                0.00    0.00       2/2           SetupClassInf [201]
-----------------------------------------------
                0.00    0.00       2/2           ProcessTypes [231]
[204]    0.0    0.00    0.00       2         SetupPinLocations [204]
                0.00    0.00     111/3774        my_atoi [105]
                0.00    0.00      24/183         FindProperty [153]
                0.00    0.00      22/383841      my_malloc [73]
                0.00    0.00      17/125         ezxml_set_attr [166]
                0.00    0.00      12/221         CheckElement [149]
                0.00    0.00      12/226         CountTokensInString [141]
                0.00    0.00      12/173         GetNodeTokens [156]
                0.00    0.00      12/3302        FreeTokens [106]
                0.00    0.00      12/222         FreeNode [143]
-----------------------------------------------
                0.00    0.00       2/2           ProcessSubblocks [199]
[205]    0.0    0.00    0.00       2         SetupSubblocksTSeq [205]
                0.00    0.00      74/173         GetNodeTokens [156]
                0.00    0.00      74/221         CheckElement [149]
                0.00    0.00      74/3287        CountTokens [107]
                0.00    0.00      74/222         FreeNode [143]
                0.00    0.00      74/3302        FreeTokens [106]
                0.00    0.00       4/171         my_calloc [157]
-----------------------------------------------
                0.00    0.00       2/2           ProcessSubblocks [199]
[206]    0.0    0.00    0.00       2         SetupSubblocksTcomb [206]
                0.00    0.00      40/221         CheckElement [149]
                0.00    0.00      40/173         GetNodeTokens [156]
                0.00    0.00      40/3287        CountTokens [107]
                0.00    0.00      40/222         FreeNode [143]
                0.00    0.00      40/3302        FreeTokens [106]
                0.00    0.00       2/437         alloc_matrix [136]
-----------------------------------------------
                0.00    0.00       2/2           ProcessTypes [231]
[207]    0.0    0.00    0.00       2         SetupTypeTiming [207]
                0.00    0.00       6/221         CheckElement [149]
                0.00    0.00       6/183         FindProperty [153]
                0.00    0.00       6/173         GetNodeTokens [156]
                0.00    0.00       6/3287        CountTokens [107]
                0.00    0.00       6/125         ezxml_set_attr [166]
                0.00    0.00       6/222         FreeNode [143]
                0.00    0.00       6/3302        FreeTokens [106]
-----------------------------------------------
                0.00    0.00       2/2           build_rr_graph [11]
[208]    0.0    0.00    0.00       2         alloc_and_load_actual_fc [208]
                0.00    0.00       2/383841      my_malloc [73]
-----------------------------------------------
                0.00    0.00       1/2           check_netlist [275]
                0.00    0.00       1/2           check_for_duplicate_block_names [273]
[209]    0.0    0.00    0.00       2         alloc_hash_table [209]
                0.00    0.00       2/171         my_calloc [157]
-----------------------------------------------
                0.00    0.00       2/2           alloc_and_load_pin_to_track_map [193]
[210]    0.0    0.00    0.00       2         alloc_matrix4 [210]
                0.00    0.00     254/383841      my_malloc [73]
-----------------------------------------------
                0.00    0.00       2/2           alloc_and_load_pin_to_track_map [193]
[211]    0.0    0.00    0.00       2         check_all_tracks_reach_pins [211]
                0.00    0.00       2/171         my_calloc [157]
-----------------------------------------------
                0.00    0.00       1/2           check_netlist [275]
                0.00    0.00       1/2           check_for_duplicate_block_names [273]
[212]    0.0    0.00    0.00       2         free_hash_table [212]
-----------------------------------------------
                0.00    0.00       1/2           alloc_routing_structs [10]
                0.00    0.00       1/2           free_routing_structs [296]
[213]    0.0    0.00    0.00       2         free_rr_graph [213]
                0.00    0.00       1/4           free_chunk_memory [187]
                0.00    0.00       1/1           free_rr_node_indices [297]
-----------------------------------------------
                0.00    0.00       1/2           try_place [3]
                0.00    0.00       1/2           setup_chan_width [321]
[214]    0.0    0.00    0.00       2         init_chan [214]
                0.00    0.00      36/36          comp_width [177]
-----------------------------------------------
                0.00    0.00       2/2           alloc_and_load_pin_to_track_map [193]
[215]    0.0    0.00    0.00       2         load_uniform_switch_pattern [215]
-----------------------------------------------
                0.00    0.00       1/2           read_netlist [32]
                0.00    0.00       1/2           print_place [317]
[216]    0.0    0.00    0.00       2         my_fopen [216]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[217]    0.0    0.00    0.00       1         CheckArch [217]
                0.00    0.00       1/1           CheckSwitches [221]
                0.00    0.00       1/1           CheckSegments [219]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[218]    0.0    0.00    0.00       1         CheckOptions [218]
-----------------------------------------------
                0.00    0.00       1/1           CheckArch [217]
[219]    0.0    0.00    0.00       1         CheckSegments [219]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[220]    0.0    0.00    0.00       1         CheckSetup [220]
-----------------------------------------------
                0.00    0.00       1/1           CheckArch [217]
[221]    0.0    0.00    0.00       1         CheckSwitches [221]
-----------------------------------------------
                0.00    0.00       1/1           SetupVPR [31]
[222]    0.0    0.00    0.00       1         InitArch [222]
                0.00    0.00       6/6           alloc_and_load_grid [182]
                0.00    0.00       5/5           freeGrid [185]
                0.00    0.00       2/171         my_calloc [157]
                0.00    0.00       2/383841      my_malloc [73]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[223]    0.0    0.00    0.00       1         IsTimingEnabled [223]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[224]    0.0    0.00    0.00       1         PrintTitle [224]
-----------------------------------------------
                0.00    0.00       1/1           ProcessDevice [226]
[225]    0.0    0.00    0.00       1         ProcessChanWidthDistr [225]
                0.00    0.00       3/41          FindElement [176]
                0.00    0.00       3/222         FreeNode [143]
                0.00    0.00       2/2           ProcessChanWidthDistrDir [198]
                0.00    0.00       1/183         FindProperty [153]
                0.00    0.00       1/125         ezxml_set_attr [166]
-----------------------------------------------
                0.00    0.00       1/1           XmlReadArch [247]
[226]    0.0    0.00    0.00       1         ProcessDevice [226]
                0.00    0.00       8/183         FindProperty [153]
                0.00    0.00       8/125         ezxml_set_attr [166]
                0.00    0.00       5/41          FindElement [176]
                0.00    0.00       5/222         FreeNode [143]
                0.00    0.00       1/1           ProcessChanWidthDistr [225]
                0.00    0.00       1/3774        my_atoi [105]
-----------------------------------------------
                0.00    0.00       1/1           ProcessTypes [231]
[227]    0.0    0.00    0.00       1         ProcessIO [227]
                0.00    0.00      17/383841      my_malloc [73]
                0.00    0.00       3/183         FindProperty [153]
                0.00    0.00       3/125         ezxml_set_attr [166]
                0.00    0.00       2/41          FindElement [176]
                0.00    0.00       2/222         FreeNode [143]
                0.00    0.00       1/221         CheckElement [149]
                0.00    0.00       1/3774        my_atoi [105]
                0.00    0.00       1/3           Process_Fc [191]
                0.00    0.00       1/5           alloc_matrix3 [184]
                0.00    0.00       1/171         my_calloc [157]
-----------------------------------------------
                0.00    0.00       1/1           XmlReadArch [247]
[228]    0.0    0.00    0.00       1         ProcessLayout [228]
                0.00    0.00       2/183         FindProperty [153]
                0.00    0.00       1/125         ezxml_set_attr [166]
-----------------------------------------------
                0.00    0.00       1/1           XmlReadArch [247]
[229]    0.0    0.00    0.00       1         ProcessSegments [229]
                0.00    0.00       6/183         FindProperty [153]
                0.00    0.00       6/125         ezxml_set_attr [166]
                0.00    0.00       4/222         FreeNode [143]
                0.00    0.00       3/383841      my_malloc [73]
                0.00    0.00       3/41          FindElement [176]
                0.00    0.00       2/2           ProcessCB_SB [197]
                0.00    0.00       1/7           CountChildren [179]
                0.00    0.00       1/43          ezxml_child [175]
                0.00    0.00       1/3774        my_atoi [105]
-----------------------------------------------
                0.00    0.00       1/1           XmlReadArch [247]
[230]    0.0    0.00    0.00       1         ProcessSwitches [230]
                0.00    0.00       8/183         FindProperty [153]
                0.00    0.00       8/125         ezxml_set_attr [166]
                0.00    0.00       1/7           CountChildren [179]
                0.00    0.00       1/383841      my_malloc [73]
                0.00    0.00       1/43          ezxml_child [175]
                0.00    0.00       1/1359        my_strdup [109]
                0.00    0.00       1/222         FreeNode [143]
-----------------------------------------------
                0.00    0.00       1/1           XmlReadArch [247]
[231]    0.0    0.00    0.00       1         ProcessTypes [231]
                0.00    0.00      17/222         FreeNode [143]
                0.00    0.00      15/41          FindElement [176]
                0.00    0.00       2/221         CheckElement [149]
                0.00    0.00       2/2           ProcessTypeProps [200]
                0.00    0.00       2/2           ProcessSubblocks [199]
                0.00    0.00       2/3           Process_Fc [191]
                0.00    0.00       2/2           SetupPinClasses [203]
                0.00    0.00       2/2           SetupPinLocations [204]
                0.00    0.00       2/2           SetupGridLocations [202]
                0.00    0.00       2/2           SetupTypeTiming [207]
                0.00    0.00       1/7           CountChildren [179]
                0.00    0.00       1/383841      my_malloc [73]
                0.00    0.00       1/1           SetupEmptyType [235]
                0.00    0.00       1/1           ProcessIO [227]
-----------------------------------------------
                0.00    0.00       1/1           ProcessOption [190]
[232]    0.0    0.00    0.00       1         ReadInt [232]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[233]    0.0    0.00    0.00       1         ReadOptions [233]
                0.00    0.00       4/1359        my_strdup [109]
                0.00    0.00       3/3           ProcessOption [190]
                0.00    0.00       1/383841      my_malloc [73]
-----------------------------------------------
                0.00    0.00       1/1           SetupVPR [31]
[234]    0.0    0.00    0.00       1         SetupAnnealSched [234]
-----------------------------------------------
                0.00    0.00       1/1           ProcessTypes [231]
[235]    0.0    0.00    0.00       1         SetupEmptyType [235]
-----------------------------------------------
                0.00    0.00       1/1           SetupVPR [31]
[236]    0.0    0.00    0.00       1         SetupOperation [236]
-----------------------------------------------
                0.00    0.00       1/1           SetupVPR [31]
[237]    0.0    0.00    0.00       1         SetupPlacerOpts [237]
-----------------------------------------------
                0.00    0.00       1/1           SetupVPR [31]
[238]    0.0    0.00    0.00       1         SetupRouterOpts [238]
-----------------------------------------------
                0.00    0.00       1/1           SetupVPR [31]
[239]    0.0    0.00    0.00       1         SetupRoutingArch [239]
-----------------------------------------------
                0.00    0.00       1/1           SetupVPR [31]
[240]    0.0    0.00    0.00       1         SetupSwitches [240]
                0.00    0.00       1/383841      my_malloc [73]
-----------------------------------------------
                0.00    0.00       1/1           SetupVPR [31]
[241]    0.0    0.00    0.00       1         SetupTiming [241]
-----------------------------------------------
                0.00    0.00       1/1           ShowPlacerOpts [244]
[242]    0.0    0.00    0.00       1         ShowAnnealSched [242]
-----------------------------------------------
                0.00    0.00       1/1           ShowSetup [246]
[243]    0.0    0.00    0.00       1         ShowOperation [243]
-----------------------------------------------
                0.00    0.00       1/1           ShowSetup [246]
[244]    0.0    0.00    0.00       1         ShowPlacerOpts [244]
                0.00    0.00       1/1           ShowAnnealSched [242]
-----------------------------------------------
                0.00    0.00       1/1           ShowSetup [246]
[245]    0.0    0.00    0.00       1         ShowRoutingArch [245]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[246]    0.0    0.00    0.00       1         ShowSetup [246]
                0.00    0.00       1/1           ShowOperation [243]
                0.00    0.00       1/1           ShowPlacerOpts [244]
                0.00    0.00       1/1           ShowRoutingArch [245]
-----------------------------------------------
                0.00    0.00       1/1           SetupVPR [31]
[247]    0.0    0.00    0.00       1         XmlReadArch [247]
                0.00    0.00       6/222         FreeNode [143]
                0.00    0.00       5/41          FindElement [176]
                0.00    0.00       1/1           ezxml_parse_file [281]
                0.00    0.00       1/221         CheckElement [149]
                0.00    0.00       1/1           ProcessLayout [228]
                0.00    0.00       1/1           ProcessDevice [226]
                0.00    0.00       1/1           ProcessTypes [231]
                0.00    0.00       1/1           ProcessSwitches [230]
                0.00    0.00       1/1           ProcessSegments [229]
-----------------------------------------------
                0.00    0.00       1/1           rr_graph_externals [66]
[248]    0.0    0.00    0.00       1         add_rr_graph_C_from_switches [248]
                0.00    0.00   78880/78880       seg_index_of_cblock [82]
                0.00    0.00   65868/65868       seg_index_of_sblock [83]
                0.00    0.00       3/171         my_calloc [157]
-----------------------------------------------
                0.00    0.00       1/1           compute_delay_lookup_tables [9]
[249]    0.0    0.00    0.00       1         alloc_and_assign_internal_structures [249]
                0.00    0.00       2/437         alloc_matrix [136]
                0.00    0.00       1/1           alloc_net [266]
                0.00    0.00       1/1           alloc_block [263]
                0.00    0.00       1/1           reset_placement [318]
-----------------------------------------------
                0.00    0.00       1/1           alloc_route_structs [270]
[250]    0.0    0.00    0.00       1         alloc_and_load_clb_opins_used_locally [250]
                0.00    0.00       5/383841      my_malloc [73]
                0.00    0.00       2/4           get_class_range_for_block [189]
-----------------------------------------------
                0.00    0.00       1/1           alloc_and_load_timing_graph [258]
[251]    0.0    0.00    0.00       1         alloc_and_load_fanout_counts [251]
                0.00    0.00     138/171         my_calloc [157]
                0.00    0.00     138/437         alloc_matrix [136]
                0.00    0.00     138/276         load_one_fb_fanout_count [140]
                0.00    0.00       2/383841      my_malloc [73]
-----------------------------------------------
                0.00    0.00       1/1           alloc_and_load_placement_structs [255]
[252]    0.0    0.00    0.00       1         alloc_and_load_for_fast_cost_update [252]
                0.00    0.00      24/383841      my_malloc [73]
-----------------------------------------------
                0.00    0.00       1/1           build_rr_graph [11]
[253]    0.0    0.00    0.00       1         alloc_and_load_perturb_ipins [253]
                0.00    0.00       1/383841      my_malloc [73]
-----------------------------------------------
                0.00    0.00       1/1           alloc_and_load_timing_graph [258]
[254]    0.0    0.00    0.00       1         alloc_and_load_pin_mappings [254]
                0.00    0.00    2438/383841      my_malloc [73]
                0.00    0.00     138/437         alloc_matrix [136]
-----------------------------------------------
                0.00    0.00       1/1           try_place [3]
[255]    0.0    0.00    0.00       1         alloc_and_load_placement_structs [255]
                0.00    0.00    2052/383841      my_malloc [73]
                0.00    0.00       1/437         alloc_matrix [136]
                0.00    0.00       1/1           alloc_and_load_unique_pin_list [262]
                0.00    0.00       1/1           alloc_and_load_for_fast_cost_update [252]
-----------------------------------------------
                0.00    0.00       1/1           alloc_routing_structs [10]
[256]    0.0    0.00    0.00       1         alloc_and_load_rr_node_route_structs [256]
                0.00    0.00       1/383841      my_malloc [73]
-----------------------------------------------
                0.00    0.00       1/1           build_rr_graph [11]
[257]    0.0    0.00    0.00       1         alloc_and_load_seg_details [257]
                0.00    0.00     265/383841      my_malloc [73]
                0.00    0.00       1/1           get_seg_track_counts [309]
-----------------------------------------------
                0.00    0.00       1/1           alloc_lookups_and_criticalities [8]
[258]    0.0    0.00    0.00       1         alloc_and_load_timing_graph [258]
                0.00    0.00       1/1           alloc_and_load_fanout_counts [251]
                0.00    0.00       1/1           alloc_and_load_pin_mappings [254]
                0.00    0.00       1/1           alloc_and_load_tnodes_and_net_mapping [261]
                0.00    0.00       1/1           alloc_and_load_timing_graph_levels [259]
                0.00    0.00       1/1           check_timing_graph [276]
                0.00    0.00       1/1           free_fanout_counts [287]
                0.00    0.00       1/1           alloc_net_slack [269]
                0.00    0.00       1/1           free_pin_mappings [292]
-----------------------------------------------
                0.00    0.00       1/1           alloc_and_load_timing_graph [258]
[259]    0.0    0.00    0.00       1         alloc_and_load_timing_graph_levels [259]
                0.00    0.00    5604/5604        insert_in_int_list [96]
                0.00    0.00      57/57          alloc_ivector_and_copy_int_list [173]
                0.00    0.00       1/1           alloc_and_load_tnode_fanin_and_check_edges [260]
                0.00    0.00       1/383841      my_malloc [73]
                0.00    0.00       1/5           my_realloc [186]
                0.00    0.00       1/1           free_int_list [289]
-----------------------------------------------
                0.00    0.00       1/1           alloc_and_load_timing_graph_levels [259]
[260]    0.0    0.00    0.00       1         alloc_and_load_tnode_fanin_and_check_edges [260]
                0.00    0.00       1/171         my_calloc [157]
-----------------------------------------------
                0.00    0.00       1/1           alloc_and_load_timing_graph [258]
[261]    0.0    0.00    0.00       1         alloc_and_load_tnodes_and_net_mapping [261]
                0.00    0.00     138/138         build_fb_tnodes [159]
                0.00    0.00     138/138         build_subblock_tnodes [160]
                0.00    0.00       3/383841      my_malloc [73]
-----------------------------------------------
                0.00    0.00       1/1           alloc_and_load_placement_structs [255]
[262]    0.0    0.00    0.00       1         alloc_and_load_unique_pin_list [262]
                0.00    0.00       3/171         my_calloc [157]
                0.00    0.00       1/383841      my_malloc [73]
-----------------------------------------------
                0.00    0.00       1/1           alloc_and_assign_internal_structures [249]
[263]    0.0    0.00    0.00       1         alloc_block [263]
                0.00    0.00       5/383841      my_malloc [73]
-----------------------------------------------
                0.00    0.00       1/1           alloc_lookups_and_criticalities [8]
[264]    0.0    0.00    0.00       1         alloc_crit [264]
                0.00    0.00     511/6904        my_chunk_malloc [95]
                0.00    0.00       1/383841      my_malloc [73]
-----------------------------------------------
                0.00    0.00       1/1           compute_delay_lookup_tables [9]
[265]    0.0    0.00    0.00       1         alloc_delta_arrays [265]
                0.00    0.00       4/437         alloc_matrix [136]
-----------------------------------------------
                0.00    0.00       1/1           alloc_and_assign_internal_structures [249]
[266]    0.0    0.00    0.00       1         alloc_net [266]
                0.00    0.00       4/383841      my_malloc [73]
-----------------------------------------------
                0.00    0.00       1/1           alloc_lookups_and_criticalities [8]
[267]    0.0    0.00    0.00       1         alloc_net_delay [267]
                0.00    0.00     511/6904        my_chunk_malloc [95]
                0.00    0.00       1/383841      my_malloc [73]
-----------------------------------------------
                0.00    0.00       1/1           rr_graph_externals [66]
[268]    0.0    0.00    0.00       1         alloc_net_rr_terminals [268]
                0.00    0.00       1/383841      my_malloc [73]
                0.00    0.00       1/6904        my_chunk_malloc [95]
-----------------------------------------------
                0.00    0.00       1/1           alloc_and_load_timing_graph [258]
[269]    0.0    0.00    0.00       1         alloc_net_slack [269]
                0.00    0.00     511/6904        my_chunk_malloc [95]
                0.00    0.00       1/383841      my_malloc [73]
-----------------------------------------------
                0.00    0.00       1/1           alloc_routing_structs [10]
[270]    0.0    0.00    0.00       1         alloc_route_structs [270]
                0.00    0.00       3/383841      my_malloc [73]
                0.00    0.00       1/171         my_calloc [157]
                0.00    0.00       1/1           alloc_and_load_clb_opins_used_locally [250]
-----------------------------------------------
                0.00    0.00       1/1           alloc_timing_driven_route_structs [272]
[271]    0.0    0.00    0.00       1         alloc_route_tree_timing_structs [271]
                0.00    0.00       1/383841      my_malloc [73]
-----------------------------------------------
                0.00    0.00       1/1           alloc_routing_structs [10]
[272]    0.0    0.00    0.00       1         alloc_timing_driven_route_structs [272]
                0.00    0.00       3/383841      my_malloc [73]
                0.00    0.00       1/1           get_max_pins_per_net [308]
                0.00    0.00       1/1           alloc_route_tree_timing_structs [271]
-----------------------------------------------
                0.00    0.00       1/1           check_netlist [275]
[273]    0.0    0.00    0.00       1         check_for_duplicate_block_names [273]
                0.00    0.00     139/139         get_next_hash [158]
                0.00    0.00     138/649         insert_in_hash_table [112]
                0.00    0.00       1/2           alloc_hash_table [209]
                0.00    0.00       1/1           start_hash_table_iterator [322]
                0.00    0.00       1/2           free_hash_table [212]
-----------------------------------------------
                0.00    0.00       1/1           check_netlist [275]
[274]    0.0    0.00    0.00       1         check_for_multiple_sink_connections [274]
                0.00    0.00       1/171         my_calloc [157]
-----------------------------------------------
                0.00    0.00       1/1           SetupVPR [31]
[275]    0.0    0.00    0.00       1         check_netlist [275]
                0.00    0.00     511/649         insert_in_hash_table [112]
                0.00    0.00     511/511         check_connections_to_global_fb_pins [115]
                0.00    0.00     138/138         get_num_conn [165]
                0.00    0.00     138/138         check_fb_conn [161]
                0.00    0.00     138/138         check_subblocks [164]
                0.00    0.00       1/2           alloc_hash_table [209]
                0.00    0.00       1/383841      my_malloc [73]
                0.00    0.00       1/437         alloc_matrix [136]
                0.00    0.00       1/2           free_hash_table [212]
                0.00    0.00       1/1           check_for_duplicate_block_names [273]
                0.00    0.00       1/1           check_for_multiple_sink_connections [274]
                0.00    0.00       1/430         free_matrix [138]
-----------------------------------------------
                0.00    0.00       1/1           alloc_and_load_timing_graph [258]
[276]    0.0    0.00    0.00       1         check_timing_graph [276]
-----------------------------------------------
                0.00    0.00       1/1           try_place [3]
[277]    0.0    0.00    0.00       1         compute_net_pin_index_values [277]
-----------------------------------------------
                0.00    0.00       1/1           try_place [3]
[278]    0.0    0.00    0.00       1         count_connections [278]
-----------------------------------------------
                0.00    0.00       1/1           ezxml_parse_str [282]
[279]    0.0    0.00    0.00       1         ezxml_new [279]
-----------------------------------------------
                0.00    0.00       1/1           ezxml_parse_file [281]
[280]    0.0    0.00    0.00       1         ezxml_parse_fd [280]
                0.00    0.00       1/1           ezxml_parse_str [282]
-----------------------------------------------
                0.00    0.00       1/1           XmlReadArch [247]
[281]    0.0    0.00    0.00       1         ezxml_parse_file [281]
                0.00    0.00       1/1           ezxml_parse_fd [280]
-----------------------------------------------
                0.00    0.00       1/1           ezxml_parse_fd [280]
[282]    0.0    0.00    0.00       1         ezxml_parse_str [282]
                0.00    0.00     431/431         ezxml_char_content [137]
                0.00    0.00     222/222         ezxml_open_tag [148]
                0.00    0.00     222/222         ezxml_close_tag [144]
                0.00    0.00     120/551         ezxml_decode [113]
                0.00    0.00       1/1           ezxml_new [279]
                0.00    0.00       1/1           ezxml_str2utf8 [283]
-----------------------------------------------
                0.00    0.00       1/1           ezxml_parse_str [282]
[283]    0.0    0.00    0.00       1         ezxml_str2utf8 [283]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[284]    0.0    0.00    0.00       1         freeArch [284]
-----------------------------------------------
                0.00    0.00       1/1           compute_delay_lookup_tables [9]
[285]    0.0    0.00    0.00       1         free_and_reset_internal_structures [285]
                0.00    0.00       2/430         free_matrix [138]
-----------------------------------------------
                0.00    0.00       1/1           free_lookups_and_criticalities [290]
[286]    0.0    0.00    0.00       1         free_crit [286]
                0.00    0.00       1/4           free_chunk_memory [187]
-----------------------------------------------
                0.00    0.00       1/1           alloc_and_load_timing_graph [258]
[287]    0.0    0.00    0.00       1         free_fanout_counts [287]
                0.00    0.00     138/430         free_matrix [138]
-----------------------------------------------
                0.00    0.00       1/1           free_placement_structs [293]
[288]    0.0    0.00    0.00       1         free_fast_cost_update_structs [288]
-----------------------------------------------
                0.00    0.00       1/1           alloc_and_load_timing_graph_levels [259]
[289]    0.0    0.00    0.00       1         free_int_list [289]
-----------------------------------------------
                0.00    0.00       1/1           try_place [3]
[290]    0.0    0.00    0.00       1         free_lookups_and_criticalities [290]
                0.00    0.00       1/1           free_crit [286]
                0.00    0.00       1/1           free_timing_graph [302]
                0.00    0.00       1/1           free_net_delay [291]
-----------------------------------------------
                0.00    0.00       1/1           free_lookups_and_criticalities [290]
[291]    0.0    0.00    0.00       1         free_net_delay [291]
                0.00    0.00       1/4           free_chunk_memory [187]
-----------------------------------------------
                0.00    0.00       1/1           alloc_and_load_timing_graph [258]
[292]    0.0    0.00    0.00       1         free_pin_mappings [292]
                0.00    0.00     138/430         free_matrix [138]
-----------------------------------------------
                0.00    0.00       1/1           try_place [3]
[293]    0.0    0.00    0.00       1         free_placement_structs [293]
                0.00    0.00       1/430         free_matrix [138]
                0.00    0.00       1/1           free_unique_pin_list [306]
                0.00    0.00       1/1           free_fast_cost_update_structs [288]
-----------------------------------------------
                0.00    0.00       1/1           free_routing_structs [296]
[294]    0.0    0.00    0.00       1         free_route_structs [294]
                0.00    0.00       2/3           free_ivec_vector [195]
-----------------------------------------------
                0.00    0.00       1/1           free_timing_driven_route_structs [301]
[295]    0.0    0.00    0.00       1         free_route_tree_timing_structs [295]
-----------------------------------------------
                0.00    0.00       1/1           compute_delay_lookup_tables [9]
[296]    0.0    0.00    0.00       1         free_routing_structs [296]
                0.00    0.00       1/1           free_rr_node_route_structs [298]
                0.00    0.00       1/2           free_rr_graph [213]
                0.00    0.00       1/1           free_route_structs [294]
                0.00    0.00       1/1           free_trace_structs [303]
                0.00    0.00       1/1           free_timing_driven_route_structs [301]
-----------------------------------------------
                0.00    0.00       1/1           free_rr_graph [213]
[297]    0.0    0.00    0.00       1         free_rr_node_indices [297]
-----------------------------------------------
                0.00    0.00       1/1           free_routing_structs [296]
[298]    0.0    0.00    0.00       1         free_rr_node_route_structs [298]
-----------------------------------------------
                0.00    0.00       1/1           build_rr_graph [11]
[299]    0.0    0.00    0.00       1         free_sblock_pattern_lookup [299]
-----------------------------------------------
                0.00    0.00       1/1           build_rr_graph [11]
[300]    0.0    0.00    0.00       1         free_seg_details [300]
-----------------------------------------------
                0.00    0.00       1/1           free_routing_structs [296]
[301]    0.0    0.00    0.00       1         free_timing_driven_route_structs [301]
                0.00    0.00       1/1           free_route_tree_timing_structs [295]
-----------------------------------------------
                0.00    0.00       1/1           free_lookups_and_criticalities [290]
[302]    0.0    0.00    0.00       1         free_timing_graph [302]
                0.00    0.00       1/4           free_chunk_memory [187]
                0.00    0.00       1/3           free_ivec_vector [195]
-----------------------------------------------
                0.00    0.00       1/1           free_routing_structs [296]
[303]    0.0    0.00    0.00       1         free_trace_structs [303]
                0.00    0.00       1/479         free_traceback [118]
-----------------------------------------------
                0.00    0.00       1/1           build_rr_graph [11]
[304]    0.0    0.00    0.00       1         free_type_pin_to_track_map [304]
                0.00    0.00       3/3           free_matrix4 [196]
-----------------------------------------------
                0.00    0.00       1/1           build_rr_graph [11]
[305]    0.0    0.00    0.00       1         free_type_track_to_ipin_map [305]
                0.00    0.00       2/4           free_matrix3 [188]
-----------------------------------------------
                0.00    0.00       1/1           free_placement_structs [293]
[306]    0.0    0.00    0.00       1         free_unique_pin_list [306]
-----------------------------------------------
                0.00    0.00       1/1           compute_delay_lookup_tables [9]
[307]    0.0    0.00    0.00       1         get_longest_segment_length [307]
-----------------------------------------------
                0.00    0.00       1/1           alloc_timing_driven_route_structs [272]
[308]    0.0    0.00    0.00       1         get_max_pins_per_net [308]
-----------------------------------------------
                0.00    0.00       1/1           alloc_and_load_seg_details [257]
[309]    0.0    0.00    0.00       1         get_seg_track_counts [309]
                0.00    0.00       2/383841      my_malloc [73]
-----------------------------------------------
                0.00    0.00       1/1           try_place [3]
[310]    0.0    0.00    0.00       1         init_draw_coords [310]
-----------------------------------------------
                0.00    0.00       1/1           alloc_routing_structs [10]
[311]    0.0    0.00    0.00       1         init_route_structs [311]
                0.00    0.00       1/479         free_traceback [118]
                0.00    0.00       1/1           load_route_bb [312]
-----------------------------------------------
                0.00    0.00       1/1           init_route_structs [311]
[312]    0.0    0.00    0.00       1         load_route_bb [312]
-----------------------------------------------
                0.00    0.00       1/1           compute_delay_lookup_tables [9]
[313]    0.0    0.00    0.00       1         load_simplified_device [313]
                0.00    0.00     144/383841      my_malloc [73]
                0.00    0.00       1/437         alloc_matrix [136]
-----------------------------------------------
                0.00    0.00       1/1           SetupVPR [31]
[314]    0.0    0.00    0.00       1         load_subblock_info_to_type [314]
                0.00    0.00     189/383841      my_malloc [73]
-----------------------------------------------
                0.00    0.00       1/1           SetupVPR [31]
[315]    0.0    0.00    0.00       1         my_srandom [315]
-----------------------------------------------
                0.00    0.00       1/1           place_and_route [2]
[316]    0.0    0.00    0.00       1         post_place_sync [316]
-----------------------------------------------
                0.00    0.00       1/1           place_and_route [2]
[317]    0.0    0.00    0.00       1         print_place [317]
                0.00    0.00       1/2           my_fopen [216]
-----------------------------------------------
                0.00    0.00       1/1           alloc_and_assign_internal_structures [249]
[318]    0.0    0.00    0.00       1         reset_placement [318]
-----------------------------------------------
                0.00    0.00       1/1           compute_delay_lookup_tables [9]
[319]    0.0    0.00    0.00       1         restore_original_device [319]
                0.00    0.00       1/430         free_matrix [138]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[320]    0.0    0.00    0.00       1         set_graphics_state [320]
-----------------------------------------------
                0.00    0.00       1/1           compute_delay_lookup_tables [9]
[321]    0.0    0.00    0.00       1         setup_chan_width [321]
                0.00    0.00       1/2           init_chan [214]
-----------------------------------------------
                0.00    0.00       1/1           check_for_duplicate_block_names [273]
[322]    0.0    0.00    0.00       1         start_hash_table_iterator [322]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
